r_id,r_name,DT_PEA,DT_BCHA
R_r_3153,"PI 4-P phosphatase (1-16:1, 2-16:1), cytoplasm",0,0
R_r_3154,"PI 4-P phosphatase (1-18:0, 2-16:1), cytoplasm",0,0
R_r_3155,"PI 4-P phosphatase (1-18:1, 2-16:1), cytoplasm",0,0
R_r_3156,"PI 4-P phosphatase (1-16:0, 2-18:1), cytoplasm",0,0
R_r_3157,"PI 4-P phosphatase (1-16:1, 2-18:1), cytoplasm",0,0
R_r_3158,"PI 4-P phosphatase (1-18:0, 2-18:1), cytoplasm",0,0
R_r_3159,"PI 4-P phosphatase (1-18:1, 2-18:1), cytoplasm",0,0
R_r_3160,"PI 4-P phosphatase (1-16:0, 2-16:1), ER membrane",0,0
R_r_3161,"PI 4-P phosphatase (1-16:1, 2-16:1), ER membrane",0,0
R_r_3162,"PI 4-P phosphatase (1-18:0, 2-16:1), ER membrane",0,0
R_r_3163,"PI 4-P phosphatase (1-18:1, 2-16:1), ER membrane",0,0
R_r_3164,"PI 4-P phosphatase (1-16:0, 2-18:1), ER membrane",0,0
R_r_3165,"PI 4-P phosphatase (1-16:1, 2-18:1), ER membrane",0,0
R_r_3166,"PI 4-P phosphatase (1-18:0, 2-18:1), ER membrane",0,0
R_r_3167,"PI 4-P phosphatase (1-18:1, 2-18:1), ER membrane",0,0
R_r_3168,"PI 4-P phosphatase (1-16:0, 2-16:1), Golgi membrane",0,0
R_r_3169,"PI 4-P phosphatase (1-16:1, 2-16:1), Golgi membrane",0,0
R_r_3170,"PI 4-P phosphatase (1-18:0, 2-16:1), Golgi membrane",0,0
R_r_3171,"PI 4-P phosphatase (1-18:1, 2-16:1), Golgi membrane",0,0
R_r_3172,"PI 4-P phosphatase (1-16:0, 2-18:1), Golgi membrane",0,0
R_r_3173,"PI 4-P phosphatase (1-16:1, 2-18:1), Golgi membrane",0,0
R_r_3174,"PI 4-P phosphatase (1-18:0, 2-18:1), Golgi membrane",0,0
R_r_3175,"PI 4-P phosphatase (1-18:1, 2-18:1), Golgi membrane",0,0
R_r_3176,"PI 3,5-P2 phosphatase (1-16:0, 2-16:1), cell envelope",0,0
R_r_3177,"PI 3,5-P2 phosphatase (1-16:1, 2-16:1), cell envelope",0,0
R_r_3178,"PI 3,5-P2 phosphatase (1-18:0, 2-16:1), cell envelope",0,0
R_r_3179,"PI 3,5-P2 phosphatase (1-18:1, 2-16:1), cell envelope",0,0
R_r_3180,"PI 3,5-P2 phosphatase (1-16:0, 2-18:1), cell envelope",0,0
R_r_3181,"PI 3,5-P2 phosphatase (1-16:1, 2-18:1), cell envelope",0,0
R_r_3182,"PI 3,5-P2 phosphatase (1-18:0, 2-18:1), cell envelope",0,0
R_r_3183,"PI 3,5-P2 phosphatase (1-18:1, 2-18:1), cell envelope",0,0
R_r_3184,"PI 3,5-P2 phosphatase (1-16:0, 2-16:1), cytoplasm",0,0
R_r_3185,"PI 3,5-P2 phosphatase (1-16:1, 2-16:1), cytoplasm",0,0
R_r_3186,"PI 3,5-P2 phosphatase (1-18:0, 2-16:1), cytoplasm",0,0
R_r_3187,"PI 3,5-P2 phosphatase (1-18:1, 2-16:1), cytoplasm",0,0
R_r_3188,"PI 3,5-P2 phosphatase (1-16:0, 2-18:1), cytoplasm",0,0
R_r_3189,"PI 3,5-P2 phosphatase (1-16:1, 2-18:1), cytoplasm",0,0
R_r_3190,"PI 3,5-P2 phosphatase (1-18:0, 2-18:1), cytoplasm",0,0
R_r_3191,"PI 3,5-P2 phosphatase (1-18:1, 2-18:1), cytoplasm",0,0
R_r_3192,"PI 4,5-P2 phosphatase (1-16:0, 2-16:1), cell envelope",0,0
R_r_3193,"PI 4,5-P2 phosphatase (1-16:1, 2-16:1), cell envelope",0,0
R_r_3194,"PI 4,5-P2 phosphatase (1-18:0, 2-16:1), cell envelope",0,0
R_r_3195,"PI 4,5-P2 phosphatase (1-18:1, 2-16:1), cell envelope",0,0
R_r_3196,"PI 4,5-P2 phosphatase (1-16:0, 2-18:1), cell envelope",0,0
R_r_3197,"PI 4,5-P2 phosphatase (1-16:1, 2-18:1), cell envelope",0,0
R_r_3198,"PI 4,5-P2 phosphatase (1-18:0, 2-18:1), cell envelope",0,0
R_r_3199,"PI 4,5-P2 phosphatase (1-18:1, 2-18:1), cell envelope",0,0
R_r_3200,"PI 4,5-P2 phosphatase (1-16:0, 2-16:1), cytoplasm",0,0
R_r_3201,"PI 4,5-P2 phosphatase (1-16:1, 2-16:1), cytoplasm",0,0
R_r_3202,"PI 4,5-P2 phosphatase (1-18:0, 2-16:1), cytoplasm",0,0
R_r_3203,"PI 4,5-P2 phosphatase (1-18:1, 2-16:1), cytoplasm",0,0
R_r_3204,"PI 4,5-P2 phosphatase (1-16:0, 2-18:1), cytoplasm",0,0
R_r_3205,"PI 4,5-P2 phosphatase (1-16:1, 2-18:1), cytoplasm",0,0
R_r_3206,"PI 4,5-P2 phosphatase (1-18:0, 2-18:1), cytoplasm",0,0
R_r_3207,"PI 4,5-P2 phosphatase (1-18:1, 2-18:1), cytoplasm",0,0
R_r_3208,"PI 4,5-P2 phosphatase (1-16:0, 2-16:1), ER membrane",0,0
R_r_3209,"PI 4,5-P2 phosphatase (1-16:1, 2-16:1), ER membrane",0,0
R_r_3210,"PI 4,5-P2 phosphatase (1-18:0, 2-16:1), ER membrane",0,0
R_r_3211,"PI 4,5-P2 phosphatase (1-18:1, 2-16:1), ER membrane",0,0
R_r_3212,"PI 4,5-P2 phosphatase (1-16:0, 2-18:1), ER membrane",0,0
R_r_3213,"PI 4,5-P2 phosphatase (1-16:1, 2-18:1), ER membrane",0,0
R_r_3214,"PI 4,5-P2 phosphatase (1-18:0, 2-18:1), ER membrane",0,0
R_r_3215,"PI 4,5-P2 phosphatase (1-18:1, 2-18:1), ER membrane",0,0
R_r_3216,"PI 3,5-P2 phosphatase (1-16:0, 2-16:1), vacuolar membrane",0,0
R_r_3217,"PI 3,5-P2 phosphatase (1-16:1, 2-16:1), vacuolar membrane",0,0
R_r_3218,"PI 3,5-P2 phosphatase (1-18:0, 2-16:1), vacuolar membrane",0,0
R_r_3219,"PI 3,5-P2 phosphatase (1-18:1, 2-16:1), vacuolar membrane",0,0
R_r_3220,"PI 3,5-P2 phosphatase (1-16:0, 2-18:1), vacuolar membrane",0,0
R_r_3221,"PI 3,5-P2 phosphatase (1-16:1, 2-18:1), vacuolar membrane",0,0
R_r_3222,"PI 3,5-P2 phosphatase (1-18:0, 2-18:1), vacuolar membrane",0,0
R_r_3223,"PI 3,5-P2 phosphatase (1-18:1, 2-18:1), vacuolar membrane",0,0
R_r_3224,"DGPP phosphatase (1-16:0, 2-16:1), vacuolar membrane",0,0
R_r_3225,"DGPP phosphatase (1-16:1, 2-16:1), vacuolar membrane",0,0
R_r_3226,"DGPP phosphatase (1-18:0, 2-16:1), vacuolar membrane",0,0
R_r_3227,"DGPP phosphatase (1-18:1, 2-16:1), vacuolar membrane",0,0
R_r_3228,"DGPP phosphatase (1-16:0, 2-18:1), vacuolar membrane",0,0
R_r_3229,"DGPP phosphatase (1-16:1, 2-18:1), vacuolar membrane",0,0
R_r_3230,"DGPP phosphatase (1-18:0, 2-18:1), vacuolar membrane",0,0
R_r_3231,"DGPP phosphatase (1-18:1, 2-18:1), vacuolar membrane",0,0
R_r_3232,"DGPP phosphatase (1-16:0, 2-16:1), Golgi membrane",0,0
R_r_3233,"DGPP phosphatase (1-16:1, 2-16:1), Golgi membrane",0,0
R_r_3234,"DGPP phosphatase (1-18:0, 2-16:1), Golgi membrane",0,0
R_r_3235,"DGPP phosphatase (1-18:1, 2-16:1), Golgi membrane",0,0
R_r_3236,"DGPP phosphatase (1-16:0, 2-18:1), Golgi membrane",0,0
R_r_3237,"DGPP phosphatase (1-16:1, 2-18:1), Golgi membrane",0,0
R_r_3238,"DGPP phosphatase (1-18:0, 2-18:1), Golgi membrane",0,0
R_r_3239,"DGPP phosphatase (1-18:1, 2-18:1), Golgi membrane",0,0
R_r_3240,"lysoPA phosphatase (16:0), cytoplasm",0,0
R_r_3241,"lysoPA phosphatase (16:1), cytoplasm",0,0
R_r_3242,"lysoPA phosphatase (18:0), cytoplasm",0,0
R_r_3243,"lysoPA phosphatase (18:1), cytoplasm",0,0
R_r_3244,"lysoPA phosphatase (16:0), vacuolar membrane",0,0
R_r_3245,"lysoPA phosphatase (16:1), vacuolar membrane",0,0
R_r_3246,"lysoPA phosphatase (18:0), vacuolar membrane",0,0
R_r_3247,"lysoPA phosphatase (18:1), vacuolar membrane",0,0
R_r_3248,"lysoPA phosphatase (16:0), Golgi membrane",0,0
R_r_3249,"lysoPA phosphatase (16:1), Golgi membrane",0,0
R_r_3250,"lysoPA phosphatase (18:0), Golgi membrane",0,0
R_r_3251,"lysoPA phosphatase (18:1), Golgi membrane",0,0
R_r_3252,"ergosteryl ester hydrolase (16:1), lipid particle",0,0
R_r_3253,"ergosteryl ester hydrolase (18:1), lipid particle",0,0
R_r_3254,"episteryl ester hydrolase (16:1), lipid particle",0,0
R_r_3255,"episteryl ester hydrolase (18:1), lipid particle",0,0
R_r_3256,"fecosteryl ester hydrolase (16:1), lipid particle",0,0
R_r_3257,"fecosteryl ester hydrolase (18:1), lipid particle",0,0
R_r_3258,"lanosteryl ester hydrolase (16:1), lipid particle",0,0
R_r_3259,"lanosteryl ester hydrolase (18:1), lipid particle",0,0
R_r_3260,"zymosteryl ester hydrolase (16:1), lipid particle",0,0
R_r_3261,"zymosteryl ester hydrolase (18:1), lipid particle",0,0
R_r_3262,"zymosteryl ester hydrolase (16:1), cell envelope",0,0
R_r_3263,"zymosteryl ester hydrolase (18:1), cell envelope",0,0
R_r_3264,"TAG lipase (1-16:0, 2-16:1, 3-16:0), lipid particle",0,0
R_r_3265,"TAG lipase (1-16:0, 2-16:1, 3-16:1), lipid particle",0,0
R_r_3266,"TAG lipase (1-16:0, 2-16:1, 3-18:0), lipid particle",0,0
R_r_3267,"TAG lipase (1-16:0, 2-16:1, 3-18:1), lipid particle",0,0
R_r_3268,"TAG lipase (1-16:1, 2-16:1, 3-16:0), lipid particle",0,0
R_r_3269,"TAG lipase (1-16:1, 2-16:1, 3-16:1), lipid particle",0,0
R_r_3270,"TAG lipase (1-16:1, 2-16:1, 3-18:0), lipid particle",0,0
R_r_3271,"TAG lipase (1-16:1, 2-16:1, 3-18:1), lipid particle",0,0
R_r_3272,"TAG lipase (1-18:0, 2-16:1, 3-16:0), lipid particle",0,0
R_r_3273,"TAG lipase (1-18:0, 2-16:1, 3-16:1), lipid particle",0,0
R_r_3274,"TAG lipase (1-18:0, 2-16:1, 3-18:0), lipid particle",0,0
R_r_3275,"TAG lipase (1-18:0, 2-16:1, 3-18:1), lipid particle",0,0
R_r_3276,"TAG lipase (1-18:1, 2-16:1, 3-16:0), lipid particle",0,0
R_r_3277,"TAG lipase (1-18:1, 2-16:1, 3-16:1), lipid particle",0,0
R_r_3278,"TAG lipase (1-18:1, 2-16:1, 3-18:0), lipid particle",0,0
R_r_3279,"TAG lipase (1-18:1, 2-16:1, 3-18:1), lipid particle",0,0
R_r_3280,"TAG lipase (1-16:0, 2-18:1, 3-16:0), lipid particle",0,0
R_r_3281,"TAG lipase (1-16:0, 2-18:1, 3-16:1), lipid particle",0,0
R_r_3282,"TAG lipase (1-16:0, 2-18:1, 3-18:0), lipid particle",0,0
R_r_3283,"TAG lipase (1-16:0, 2-18:1, 3-18:1), lipid particle",0,0
R_r_3284,"TAG lipase (1-16:1, 2-18:1, 3-16:0), lipid particle",0,0
R_r_3285,"TAG lipase (1-16:1, 2-18:1, 3-16:1), lipid particle",0,0
R_r_3286,"TAG lipase (1-16:1, 2-18:1, 3-18:0), lipid particle",0,0
R_r_3287,"TAG lipase (1-16:1, 2-18:1, 3-18:1), lipid particle",0,0
R_r_3288,"TAG lipase (1-18:0, 2-18:1, 3-16:0), lipid particle",0,0
R_r_3289,"TAG lipase (1-18:0, 2-18:1, 3-16:1), lipid particle",0,0
R_r_3290,"TAG lipase (1-18:0, 2-18:1, 3-18:0), lipid particle",0,0
R_r_3291,"TAG lipase (1-18:0, 2-18:1, 3-18:1), lipid particle",0,0
R_r_3292,"TAG lipase (1-18:1, 2-18:1, 3-16:0), lipid particle",0,0
R_r_3293,"TAG lipase (1-18:1, 2-18:1, 3-16:1), lipid particle",0,0
R_r_3294,"TAG lipase (1-18:1, 2-18:1, 3-18:0), lipid particle",0,0
R_r_3295,"TAG lipase (1-18:1, 2-18:1, 3-18:1), lipid particle",0,0
R_r_3296,"DAG lipase (1-16:0, 2-16:1), lipid particle",0,0
R_r_3297,"DAG lipase (1-16:1, 2-16:1), lipid particle",0,0
R_r_3298,"DAG lipase (1-18:0, 2-16:1), lipid particle",0,0
R_r_3299,"DAG lipase (1-18:1, 2-16:1), lipid particle",0,0
R_r_3300,"DAG lipase (1-16:0, 2-18:1), lipid particle",0,0
R_r_3301,"DAG lipase (1-16:1, 2-18:1), lipid particle",0,0
R_r_3302,"DAG lipase (1-18:0, 2-18:1), lipid particle",0,0
R_r_3303,"DAG lipase (1-18:1, 2-18:1), lipid particle",0,0
R_r_3304,"DAG lipase (1-16:0, 2-18:1), mitochondrion",0,0
R_r_3305,"DAG lipase (1-16:1, 2-18:1), mitochondrion",0,0
R_r_3306,"DAG lipase (1-18:0, 2-18:1), mitochondrion",0,0
R_r_3307,"DAG lipase (1-18:1, 2-18:1), mitochondrion",0,0
R_r_3308,"MAG lipase (1-16:0), lipid particle",0,0
R_r_3309,"MAG lipase (1-16:1), lipid particle",0,0
R_r_3310,"MAG lipase (1-18:0), lipid particle",0,0
R_r_3311,"MAG lipase (1-18:1), lipid particle",0,0
R_r_3312,"lysoPE (1-16:0) oleoyl-CoA acyltransferase, lipid particle",0,0
R_r_3313,"lysoPE (1-16:1) oleoyl-CoA acyltransferase, lipid particle",0,0
R_r_3314,"lysoPE (1-18:0) oleoyl-CoA acyltransferase, lipid particle",0,0
R_r_3315,"lysoPE (1-18:1) oleoyl-CoA acyltransferase, lipid particle",0,0
R_r_3316,"PC phospholipase A2 (1-16:0, 2-16:1), lipid particle",0,0
R_r_3317,"PC phospholipase A2 (1-16:1, 2-16:1), lipid particle",0,0
R_r_3318,"PC phospholipase A2 (1-18:0, 2-16:1), lipid particle",0,0
R_r_3319,"PC phospholipase A2 (1-18:1, 2-16:1), lipid particle",0,0
R_r_3320,"PC phospholipase A2 (1-16:0, 2-18:1), lipid particle",0,0
R_r_3321,"PC phospholipase A2 (1-16:1, 2-18:1), lipid particle",0,0
R_r_3322,"PC phospholipase A2 (1-18:0, 2-18:1), lipid particle",0,0
R_r_3323,"PC phospholipase A2 (1-18:1, 2-18:1), lipid particle",0,0
R_r_3324,"PE phospholipase A2 (1-16:0, 2-16:1), lipid particle",0,0
R_r_3325,"PE phospholipase A2 (1-16:1, 2-16:1), lipid particle",0,0
R_r_3326,"PE phospholipase A2 (1-18:0, 2-16:1), lipid particle",0,0
R_r_3327,"PE phospholipase A2 (1-18:1, 2-16:1), lipid particle",0,0
R_r_3328,"PE phospholipase A2 (1-16:0, 2-18:1), lipid particle",0,0
R_r_3329,"PE phospholipase A2 (1-16:1, 2-18:1), lipid particle",0,0
R_r_3330,"PE phospholipase A2 (1-18:0, 2-18:1), lipid particle",0,0
R_r_3331,"PE phospholipase A2 (1-18:1, 2-18:1), lipid particle",0,0
R_r_3332,"PA kinase (1-16:0, 2-16:1), Golgi membrane",0,0
R_r_3333,"PA kinase (1-16:1, 2-16:1), Golgi membrane",0,0
R_r_3334,"PA kinase (1-18:0, 2-16:1), Golgi membrane",0,0
R_r_3335,"PA kinase (1-18:1, 2-16:1), Golgi membrane",0,0
R_r_3336,"PA kinase (1-16:0, 2-18:1), Golgi membrane",0,0
R_r_3337,"PA kinase (1-16:1, 2-18:1), Golgi membrane",0,0
R_r_3338,"PA kinase (1-18:0, 2-18:1), Golgi membrane",0,0
R_r_3339,"PA kinase (1-18:1, 2-18:1), Golgi membrane",0,0
R_r_3340,"PA kinase (1-16:0, 2-16:1), vacuolar membrane",0,0
R_r_3341,"PA kinase (1-16:1, 2-16:1), vacuolar membrane",0,0
R_r_3342,"PA kinase (1-18:0, 2-16:1), vacuolar membrane",0,0
R_r_3343,"PA kinase (1-18:1, 2-16:1), vacuolar membrane",0,0
R_r_3344,"PA kinase (1-16:0, 2-18:1), vacuolar membrane",0,0
R_r_3345,"PA kinase (1-16:1, 2-18:1), vacuolar membrane",0,0
R_r_3346,"PA kinase (1-18:0, 2-18:1), vacuolar membrane",0,0
R_r_3347,"PA kinase (1-18:1, 2-18:1), vacuolar membrane",0,0
R_r_3348,"inositolphosphotransferase (PI (1-16:0, 2-16:1) MIPC-A (C24))",0,0
R_r_3349,"inositolphosphotransferase (PI (1-16:1, 2-16:1) MIPC-A (C24))",0,0
R_r_3350,"inositolphosphotransferase (PI (1-18:0, 2-16:1) MIPC-A (C24))",0,0
R_r_3351,"inositolphosphotransferase (PI (1-18:1, 2-16:1) MIPC-A (C24))",0,0
R_r_3352,"inositolphosphotransferase (PI (1-16:0, 2-18:1) MIPC-A (C24))",0,0
R_r_3353,"inositolphosphotransferase (PI (1-16:1, 2-18:1) MIPC-A (C24))",0,0
R_r_3354,"inositolphosphotransferase (PI (1-18:0, 2-18:1) MIPC-A (C24))",0,0
R_r_3355,"inositolphosphotransferase (PI (1-18:1, 2-18:1) MIPC-A (C24))",0,0
R_r_3356,"inositolphosphotransferase (PI (1-16:0, 2-16:1) MIPC-A (C26))",0,0
R_r_3357,"inositolphosphotransferase (PI (1-16:1, 2-16:1) MIPC-A (C26))",0,0
R_r_3358,"inositolphosphotransferase (PI (1-18:0, 2-16:1) MIPC-A (C26))",0,0
R_r_3359,"inositolphosphotransferase (PI (1-18:1, 2-16:1) MIPC-A (C26))",0,0
R_r_3360,"inositolphosphotransferase (PI (1-16:0, 2-18:1) MIPC-A (C26))",0,0
R_r_3361,"inositolphosphotransferase (PI (1-16:1, 2-18:1) MIPC-A (C26))",0,0
R_r_3362,"inositolphosphotransferase (PI (1-18:0, 2-18:1) MIPC-A (C26))",0,0
R_r_3363,"inositolphosphotransferase (PI (1-18:1, 2-18:1) MIPC-A (C26))",0,0
R_r_3364,"inositolphosphotransferase (PI (1-16:0, 2-16:1) MIPC-B' (C24))",0,0
R_r_3365,"inositolphosphotransferase (PI (1-16:1, 2-16:1) MIPC-B' (C24))",0,0
R_r_3366,"inositolphosphotransferase (PI (1-18:0, 2-16:1) MIPC-B' (C24))",0,0
R_r_3367,"inositolphosphotransferase (PI (1-18:1, 2-16:1) MIPC-B' (C24))",0,0
R_r_3368,"inositolphosphotransferase (PI (1-16:0, 2-18:1) MIPC-B' (C24))",0,0
R_r_3369,"inositolphosphotransferase (PI (1-16:1, 2-18:1) MIPC-B' (C24))",0,0
R_r_3370,"inositolphosphotransferase (PI (1-18:0, 2-18:1) MIPC-B' (C24))",0,0
R_r_3371,"inositolphosphotransferase (PI (1-18:1, 2-18:1) MIPC-B' (C24))",0,0
R_r_3372,"inositolphosphotransferase (PI (1-16:0, 2-16:1) MIPC-B' (C26))",0,0
R_r_3373,"inositolphosphotransferase (PI (1-16:1, 2-16:1) MIPC-B' (C26))",0,0
R_r_3374,"inositolphosphotransferase (PI (1-18:0, 2-16:1) MIPC-B' (C26))",0,0
R_r_3375,"inositolphosphotransferase (PI (1-18:1, 2-16:1) MIPC-B' (C26))",0,0
R_r_3376,"inositolphosphotransferase (PI (1-16:0, 2-18:1) MIPC-B' (C26))",0,0
R_r_3377,"inositolphosphotransferase (PI (1-16:1, 2-18:1) MIPC-B' (C26))",0,0
R_r_3378,"inositolphosphotransferase (PI (1-18:0, 2-18:1) MIPC-B' (C26))",0,0
R_r_3379,"inositolphosphotransferase (PI (1-18:1, 2-18:1) MIPC-B' (C26))",0,0
R_r_3380,"inositolphosphotransferase (PI (1-16:0, 2-16:1) MIPC-B (C24))",0,0
R_r_3381,"inositolphosphotransferase (PI (1-16:1, 2-16:1) MIPC-B (C24))",0,0
R_r_3382,"inositolphosphotransferase (PI (1-18:0, 2-16:1) MIPC-B (C24))",0,0
R_r_3383,"inositolphosphotransferase (PI (1-18:1, 2-16:1) MIPC-B (C24))",0,0
R_r_3384,"inositolphosphotransferase (PI (1-16:0, 2-18:1) MIPC-B (C24))",0,0
R_r_3385,"inositolphosphotransferase (PI (1-16:1, 2-18:1) MIPC-B (C24))",0,0
R_r_3386,"inositolphosphotransferase (PI (1-18:0, 2-18:1) MIPC-B (C24))",0,0
R_r_3387,"inositolphosphotransferase (PI (1-18:1, 2-18:1) MIPC-B (C24))",0,0
R_r_3388,"inositolphosphotransferase (PI (1-16:0, 2-16:1) MIPC-B (C26))",0,0
R_r_3389,"inositolphosphotransferase (PI (1-16:1, 2-16:1) MIPC-B (C26))",0,0
R_r_3390,"inositolphosphotransferase (PI (1-18:0, 2-16:1) MIPC-B (C26))",0,0
R_r_3391,"inositolphosphotransferase (PI (1-18:1, 2-16:1) MIPC-B (C26))",0,0
R_r_3392,"inositolphosphotransferase (PI (1-16:0, 2-18:1) MIPC-B (C26))",0,0
R_r_3393,"inositolphosphotransferase (PI (1-16:1, 2-18:1) MIPC-B (C26))",0,0
R_r_3394,"inositolphosphotransferase (PI (1-18:0, 2-18:1) MIPC-B (C26))",0,0
R_r_3395,"inositolphosphotransferase (PI (1-18:1, 2-18:1) MIPC-B (C26))",0,0
R_r_3396,"inositolphosphotransferase (PI (1-16:0, 2-16:1) MIPC-C (C24))",0,0
R_r_3397,"inositolphosphotransferase (PI (1-16:1, 2-16:1) MIPC-C (C24))",0,0
R_r_3398,"inositolphosphotransferase (PI (1-18:0, 2-16:1) MIPC-C (C24))",0,0
R_r_3399,"inositolphosphotransferase (PI (1-18:1, 2-16:1) MIPC-C (C24))",0,0
R_r_3400,"inositolphosphotransferase (PI (1-16:0, 2-18:1) MIPC-C (C24))",0,0
R_r_3401,"inositolphosphotransferase (PI (1-16:1, 2-18:1) MIPC-C (C24))",0,0
R_r_3402,"inositolphosphotransferase (PI (1-18:0, 2-18:1) MIPC-C (C24))",0,0
R_r_3403,"inositolphosphotransferase (PI (1-18:1, 2-18:1) MIPC-C (C24))",0,0
R_r_3404,"inositolphosphotransferase (PI (1-16:0, 2-16:1) MIPC-C (C26))",0,0
R_r_3405,"inositolphosphotransferase (PI (1-16:1, 2-16:1) MIPC-C (C26))",0,0
R_r_3406,"inositolphosphotransferase (PI (1-18:0, 2-16:1) MIPC-C (C26))",0,0
R_r_3407,"inositolphosphotransferase (PI (1-18:1, 2-16:1) MIPC-C (C26))",0,0
R_r_3408,"inositolphosphotransferase (PI (1-16:0, 2-18:1) MIPC-C (C26))",0,0
R_r_3409,"inositolphosphotransferase (PI (1-16:1, 2-18:1) MIPC-C (C26))",0,0
R_r_3410,"inositolphosphotransferase (PI (1-18:0, 2-18:1) MIPC-C (C26))",0,0
R_r_3411,"inositolphosphotransferase (PI (1-18:1, 2-18:1) MIPC-C (C26))",0,0
R_r_3412,"inositolphosphotransferase (PI (1-16:0, 2-16:1) MIPC-D (C24))",0,0
R_r_3413,"inositolphosphotransferase (PI (1-16:1, 2-16:1) MIPC-D (C24))",0,0
R_r_3414,"inositolphosphotransferase (PI (1-18:0, 2-16:1) MIPC-D (C24))",0,0
R_r_3415,"inositolphosphotransferase (PI (1-18:1, 2-16:1) MIPC-D (C24))",0,0
R_r_3416,"inositolphosphotransferase (PI (1-16:0, 2-18:1) MIPC-D (C24))",0,0
R_r_3417,"inositolphosphotransferase (PI (1-16:1, 2-18:1) MIPC-D (C24))",0,0
R_r_3418,"inositolphosphotransferase (PI (1-18:0, 2-18:1) MIPC-D (C24))",0,0
R_r_3419,"inositolphosphotransferase (PI (1-18:1, 2-18:1) MIPC-D (C24))",0,0
R_r_3420,"inositolphosphotransferase (PI (1-16:0, 2-16:1) MIPC-D (C26))",0,0
R_r_3421,"inositolphosphotransferase (PI (1-16:1, 2-16:1) MIPC-D (C26))",0,0
R_r_3422,"inositolphosphotransferase (PI (1-18:0, 2-16:1) MIPC-D (C26))",0,0
R_r_3423,"inositolphosphotransferase (PI (1-18:1, 2-16:1) MIPC-D (C26))",0,0
R_r_3424,"inositolphosphotransferase (PI (1-16:0, 2-18:1) MIPC-D (C26))",0,0
R_r_3425,"inositolphosphotransferase (PI (1-16:1, 2-18:1) MIPC-D (C26))",0,0
R_r_3426,"inositolphosphotransferase (PI (1-18:0, 2-18:1) MIPC-D (C26))",0,0
R_r_3427,"inositolphosphotransferase (PI (1-18:1, 2-18:1) MIPC-D (C26))",0,0
R_r_3428,"IPC synthase (PI (1-16:0, 2-16:1) ceramide-1 (C24))",0,0
R_r_3429,"IPC synthase (PI (1-16:1, 2-16:1) ceramide-1 (C24))",0,0
R_r_3430,"IPC synthase (PI (1-18:0, 2-16:1) ceramide-1 (C24))",0,0
R_r_3431,"IPC synthase (PI (1-18:1, 2-16:1) ceramide-1 (C24))",0,0
R_r_3432,"IPC synthase (PI (1-16:0, 2-18:1) ceramide-1 (C24))",0,0
R_r_3433,"IPC synthase (PI (1-16:1, 2-18:1) ceramide-1 (C24))",0,0
R_r_3434,"IPC synthase (PI (1-18:0, 2-18:1) ceramide-1 (C24))",0,0
R_r_3435,"IPC synthase (PI (1-18:1, 2-18:1) ceramide-1 (C24))",0,0
R_r_3436,"IPC synthase (PI (1-16:0, 2-16:1) ceramide-1 (C26))",0,0
R_r_3437,"IPC synthase (PI (1-16:1, 2-16:1) ceramide-1 (C26))",0,0
R_r_3438,"IPC synthase (PI (1-18:0, 2-16:1) ceramide-1 (C26))",0,0
R_r_3439,"IPC synthase (PI (1-18:1, 2-16:1) ceramide-1 (C26))",0,0
R_r_3440,"IPC synthase (PI (1-16:0, 2-18:1) ceramide-1 (C26))",0,0
R_r_3441,"IPC synthase (PI (1-16:1, 2-18:1) ceramide-1 (C26))",0,0
R_r_3442,"IPC synthase (PI (1-18:0, 2-18:1) ceramide-1 (C26))",0,0
R_r_3443,"IPC synthase (PI (1-18:1, 2-18:1) ceramide-1 (C26))",0,0
R_r_3444,"IPC synthase (PI (1-16:0, 2-16:1) ceramide-2' (C24))",0,0
R_r_3445,"IPC synthase (PI (1-16:1, 2-16:1) ceramide-2' (C24))",0,0
R_r_3446,"IPC synthase (PI (1-18:0, 2-16:1) ceramide-2' (C24))",0,0
R_r_3447,"IPC synthase (PI (1-18:1, 2-16:1) ceramide-2' (C24))",0,0
R_r_3448,"IPC synthase (PI (1-16:0, 2-18:1) ceramide-2' (C24))",0,0
R_r_3449,"IPC synthase (PI (1-16:1, 2-18:1) ceramide-2' (C24))",0,0
R_r_3450,"IPC synthase (PI (1-18:0, 2-18:1) ceramide-2' (C24))",0,0
R_r_3451,"IPC synthase (PI (1-18:1, 2-18:1) ceramide-2' (C24))",0,0
R_r_3452,"IPC synthase (PI (1-16:0, 2-16:1) ceramide-2' (C26))",0,0
R_r_3453,"IPC synthase (PI (1-16:1, 2-16:1) ceramide-2' (C26))",0,0
R_r_3454,"IPC synthase (PI (1-18:0, 2-16:1) ceramide-2' (C26))",0,0
R_r_3455,"IPC synthase (PI (1-18:1, 2-16:1) ceramide-2' (C26))",0,0
R_r_3456,"IPC synthase (PI (1-16:0, 2-18:1) ceramide-2' (C26))",0,0
R_r_3457,"IPC synthase (PI (1-16:1, 2-18:1) ceramide-2' (C26))",0,0
R_r_3458,"IPC synthase (PI (1-18:0, 2-18:1) ceramide-2' (C26))",0,0
R_r_3459,"IPC synthase (PI (1-18:1, 2-18:1) ceramide-2' (C26))",0,0
R_r_3460,"IPC synthase (PI (1-16:0, 2-16:1) ceramide-2 (C24))",0,0
